r_0015,"2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (NADPH)","2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine[c] + H+[c] + NADPH[c] => 2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone[c] + NADP(+)[c]",-5.31861947322615e-05
r_0019,2-dehydropantoate 2-reductase,2-dehydropantoate[c] + H+[c] + NADPH[c] => (R)-pantoate[c] + NADP(+)[c],-4.72198797421973e-05
r_0080,"5,10-methylenetetrahydrofolate reductase (NADPH)","5,10-methylenetetrahydrofolate[c] + 2 H+[c] + NADPH[c] => 5-methyltetrahydrofolate[c] + NADP(+)[c]",-0.00799462409994858
r_0096,acetohydroxy acid isomeroreductase,"2-acetyllactic acid[m] + H+[m] + NADPH[m] => (R)-2,3-dihydroxy-3-methylbutanoate[m] + NADP(+)[m]",-0.0175213879298276
r_0168,"aldehyde dehydrogenase (2-methylbutanol, NADP)",2-methylbutanal[c] + H+[c] + NADPH[c] => 2-methylbutanol[c] + NADP(+)[c],-0.000175550863882065
r_0173,"aldehyde dehydrogenase (acetaldehyde, NADP)",acetaldehyde[c] + H2O[c] + NADP(+)[c] => acetate[c] + 2 H+[c] + NADPH[c],0.00688054705114204
r_0175,"aldehyde dehydrogenase (acetylaldehyde, NADP)",acetaldehyde[m] + H2O[m] + NADP(+)[m] => acetate[m] + 2 H+[m] + NADPH[m],0.000420359827489652
r_0181,"aldehyde dehydrogenase (isoamyl alcohol, NADP)",3-methylbutanal[c] + H+[c] + NADPH[c] => isoamylol[c] + NADP(+)[c],-5.09667693644835e-05
r_0184,"aldehyde dehydrogenase (isobutyl alcohol, NADP)",H+[c] + isobutyraldehyde[c] + NADPH[c] => isobutanol[c] + NADP(+)[c],-5.08002800993843e-05
r_0219,aspartate-semialdehyde dehydrogenase,4-phospho-L-aspartate[c] + H+[c] + NADPH[c] => L-aspartate 4-semialdehyde[c] + NADP(+)[c] + phosphate[c],-0.0222457467976296
r_0231,C-14 sterol reductase,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + H+[c] + NADPH[c] => 14-demethyllanosterol[c] + NADP(+)[c]",-0.000657553757397851
r_0233,C-22 sterol desaturase (NADP),"ergosta-5,7,24(28)-trien-3beta-ol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] + 2 H2O[c] + NADP(+)[c]",-0.000637510300672873
r_0234,C-3 sterol dehydrogenase,NADP(+)[c] + zymosterol intermediate 1c[c] => carbon dioxide[c] + H+[c] + NADPH[c] + zymosterol intermediate 2[c],0.000654053331621442
r_0236,C-3 sterol keto reductase (4-methylzymosterol),3-dehydro-4-methylzymosterol[c] + H+[c] + NADPH[c] => 4alpha-methylzymosterol[c] + NADP(+)[c],-0.000654053331621442
