r_0057,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),(S)-3-hydroxytetradecanoyl-CoA[p] + NAD[p] => 3-oxotetradecanoyl-CoA[p] + H+[p] + NADH[p],0.0040982131421602
r_0061,3-isopropylmalate dehydrogenase,"(2R,3S)-3-isopropylmalate[c] + NAD[c] => (2S)-2-isopropyl-3-oxosuccinate[c] + H+[c] + NADH[c]",0.00986687908153771
r_0163,alcohol dehydrogenase (ethanol to acetaldehyde),ethanol[c] + NAD[c] => acetaldehyde[c] + H+[c] + NADH[c],0.0272255705254257
r_0165,mitochondrial alcohol dehydrogenase,acetaldehyde[m] + H+[m] + NADH[m] => ethanol[m] + NAD[m],-0.0274309257501941
r_0166,"aldehyde dehydrogenase (2-methylbutanol, NAD)",2-methylbutanal[c] + H+[c] + NADH[c] => 2-methylbutanol[c] + NAD[c],-6.03942151777801e-05
r_0167,"aldehyde dehydrogenase (2-methylbutanol, NAD)",2-methylbutanal[m] + H+[m] + NADH[m] => 2-methylbutanol[m] + NAD[m],-4.22729218029806e-05
r_0174,"aldehyde dehydrogenase (acetylaldehyde, NAD)",acetaldehyde[m] + H2O[m] + NAD[m] => acetate[m] + 2 H+[m] + NADH[m],0.005235206058495
r_0179,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",3-methylbutanal[c] + H+[c] + NADH[c] => isoamylol[c] + NAD[c],-0.000109914884254276
r_0180,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",3-methylbutanal[m] + H+[m] + NADH[m] => isoamylol[m] + NAD[m],-2.6486896116443e-05
r_0182,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",H+[c] + isobutyraldehyde[c] + NADH[c] => isobutanol[c] + NAD[c],-0.00014268800862233
r_0183,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",H+[m] + isobutyraldehyde[m] + NADH[m] => isobutanol[m] + NAD[m],-4.76788159719543e-05
r_0186,"aldehyde dehydrogenase (tryptophol, NAD)",H+[c] + indol-3-ylacetaldehyde[c] + NADH[c] => NAD[c] + tryptophol[c],-5.77366192704314e-05
r_0187,"aldehyde dehydrogenase (tryptophol, NAD)",H+[m] + indol-3-ylacetaldehyde[m] + NADH[m] => NAD[m] + tryptophol[m],-2.75705998462557e-05
r_0235,C-3 sterol dehydrogenase (4-methylzymosterol),4beta-methylzymosterol-4alpha-carboxylic acid[c] + NAD[c] => 3-dehydro-4-methylzymosterol[c] + carbon dioxide[c] + H+[c] + NADH[c],0.000685924626892223
r_0445,formate dehydrogenase,formate[c] + NAD[c] => carbon dioxide[c] + NADH[c],0.00273457371522424
r_0470,glutamate dehydrogenase (NAD),H2O[c] + L-glutamate[c] + NAD[c] => 2-oxoglutarate[c] + ammonium[c] + H+[c] + NADH[c],0.00812412010916855
r_0472,glutamate synthase (NADH2),2-oxoglutarate[c] + H+[c] + L-glutamine[c] + NADH[c] => 2 L-glutamate[c] + NAD[c],-0.117253346322167
r_0486,glyceraldehyde-3-phosphate dehydrogenase,"glyceraldehyde 3-phosphate[c] + NAD[c] + phosphate[c] <=> 1,3-bisphospho-D-glycerate[c] + H+[c] + NADH[c]",0.812550144167576
r_0491,glycerol-3-phosphate dehydrogenase (NAD),dihydroxyacetone phosphate[c] + H+[c] + NADH[c] => glycerol 3-phosphate[c] + NAD[c],-0.163554332035364
